X,Y,Z
-122.61074257425742,-22.164459016393437,-0.41694947316506337
-122.61074257425742,-21.660721311475413,-0.4168245446982666
-122.61074257425742,-21.15698360655736,-0.4164046882529542
-122.61074257425742,-20.653245901639337,-0.4158006152549074
-122.61074257425742,-20.149508196721314,-0.41558917458107913
-122.61074257425742,-19.645770491803262,-0.4153178408408449
-122.61074257425742,-19.14203278688524,-0.4150111157431886
-122.61074257425742,-18.638295081967215,-0.4147394795127197
-122.61074257425742,-18.134557377049163,-0.4144143025107665
-122.61074257425742,-17.63081967213114,-0.4142821142783446
-122.61074257425742,-17.127081967213115,-0.414246722920923
-122.61074257425742,-16.62334426229509,-0.41380841457131323
-122.61074257425742,-16.11960655737704,-0.4137448916220947
-122.61074257425742,-15.615868852459016,-0.4136695715537355
-122.61074257425742,-15.112131147540993,-0.4133347148642823
-122.61074257425742,-14.608393442622969,-0.4132149287314699
-122.61074257425742,-14.104655737704917,-0.41316925270607907
-122.61074257425742,-13.600918032786893,-0.4127487912802983
-122.61074257425742,-13.09718032786887,-0.41275121120217273
-122.61074257425742,-12.593442622950818,-0.41255156764748513
-122.61074257425742,-12.089704918032794,-0.41232923732521964
-122.61074257425742,-11.585967213114742,-0.4124254292197511
-122.61074257425742,-11.082229508196718,-0.4122511948447509
-122.61074257425742,-10.578491803278695,-0.4121828320517822
-122.61074257425742,-10.074754098360643,-0.4121879743857666
-122.61074257425742,-9.57101639344262,-0.4121955366416259
-122.61074257425742,-9.067278688524596,-0.41217436232521987
-122.61074257425742,-8.563540983606543,-0.4120358217978759
-122.61074257425742,-8.05980327868852,-0.4121916042685796
-122.61074257425742,-7.556065573770496,-0.4123455717978759
-122.61074257425742,-7.052327868852444,-0.41255096266701674
-122.61074257425742,-6.548590163934421,-0.4121477431845948
-122.61074257425742,-6.044852459016397,-0.41236493117287587
-122.61074257425742,-5.541114754098373,-0.4124901621299073
-122.61074257425742,-5.037377049180321,-0.4123349846396729
-122.61074257425742,-4.533639344262298,-0.4123576714072512
-122.61074257425742,-4.029901639344274,-0.41267407619240704
-122.61074257425742,-3.5261639344262505,-0.41271672731545417
-122.61074257425742,-3.0224262295081985,-0.41272610451271996
-122.61074257425742,-2.518688524590175,-0.41301861256936023
-122.61074257425742,-2.014950819672123,-0.4132146262412353
-122.61074257425742,-1.5112131147540993,-0.4132466902060794
-122.61074257425742,-1.0074754098360756,-0.4133637539267827
-122.61074257425742,-0.5037377049180236,-0.4133876506552978
-122.61074257425742,0.0,-0.41371796999123545
-122.61074257425742,0.5037377049180236,-0.41402318263771987
-122.61074257425742,1.0074754098360472,-0.41422796852639143
-122.61074257425742,1.5112131147541277,-0.4145216865439698
-122.61074257425742,2.0149508196721513,-0.41450746950295425
-122.61074257425742,2.518688524590175,-0.41479937257912614
-122.61074257425742,3.0224262295081985,-0.41516417580178233
-122.61074257425742,3.526163934426222,-0.41553230641701644
-122.61074257425742,4.029901639344246,-0.4154972175498295
-122.61074257425742,4.533639344262298,-0.4159573051963137
-122.61074257425742,5.037377049180321,-0.4162398310752198
-122.61074257425742,5.541114754098373,-0.41643433229592297
-122.61074257425742,6.044852459016397,-0.4167670715537355
-122.61074257425742,6.548590163934421,-0.416865078389673
-122.61074257425742,7.052327868852473,-0.417140344502954
-122.61074257425742,7.556065573770496,-0.4175423540244383
-122.61074257425742,8.05980327868852,-0.4178369795127197
-122.61074257425742,8.563540983606543,-0.41828738747170435
-122.61074257425742,9.067278688524567,-0.4188693786826416
-122.61074257425742,9.57101639344262,-0.41889751027443856
-122.61074257425742,10.074754098360671,-0.4193754448447513
-122.61074257425742,10.578491803278695,-0.4198927031455324
-122.61074257425742,11.082229508196718,-0.4198751587119389
-122.61074257425742,11.585967213114742,-0.42040905397561046
-122.61074257425742,12.089704918032766,-0.42057118874123534
-122.61074257425742,12.593442622950846,-0.4209193550010011
-122.61074257425742,13.09718032786887,-0.42137551027443854
-122.61074257425742,13.600918032786893,-0.4217130893760008
-122.61074257425742,14.104655737704917,-0.42202344435646966
-122.61074257425742,14.60839344262294,-0.4225661118369386
-122.61074257425742,15.112131147540993,-0.4229986728720947
-122.61074257425742,15.615868852459016,-0.42346511281350097
-122.61074257425742,16.11960655737704,-0.4237669980674075
-122.61074257425742,16.62334426229509,-0.4244418537802983
-122.61074257425742,17.127081967213115,-0.42507284840920434
-122.61074257425742,17.63081967213114,-0.42548726003029813
-122.61074257425742,18.13455737704919,-0.42593222316506374
-122.61074257425742,18.638295081967215,-0.4264213498740479
-122.61074257425742,19.14203278688524,-0.4271152624717045
-122.61074257425742,19.645770491803262,-0.4275702077842043
-122.61074257425742,20.149508196721285,-0.4277955630088135
-122.61074257425742,20.653245901639366,-0.42858476003029766
-122.61074257425742,21.15698360655739,-0.42880557790139173
-122.61074257425742,21.660721311475413,-0.4295318569541262
-122.61074257425742,22.164459016393437,-0.43015256691506343
-122.61074257425742,22.66819672131146,-0.4308083657431885
-122.61074257425742,23.171934426229484,-0.4314130437217041
-122.61074257425742,23.675672131147564,-0.4320637002158447
-122.61074257425742,24.179409836065588,-0.43257400124123535
-122.61074257425742,24.68314754098361,-0.4333801377158446
-122.61074257425742,25.186885245901635,-0.4341266836142821
-122.61074257425742,25.69062295081966,-0.4346899204306882
-122.61074257425742,26.19436065573771,-0.4355556474814697
-122.61074257425742,26.698098360655734,-0.43622082350686053
-122.61074257425742,27.201836065573758,-0.4367347544150637
-122.61074257425742,27.70557377049181,-0.4376325454306884
-122.61074257425742,28.209311475409834,-0.43813074684670417
-122.61074257425742,28.713049180327857,-0.4387841257529539
-122.61074257425742,29.21678688524591,-0.43965257521584444
-122.61074257425742,29.720524590163933,-0.4405712380576414
-122.61074257425742,30.224262295081957,-0.4412113073935795
-122.61074257425742,30.72799999999998,-0.44231055690529786
-122.61074257425742,31.231737704918004,-0.4428734912314698
-122.61074257425742,31.735475409836084,-0.4437283286338136
-122.61074257425742,32.23921311475411,-0.4448396777549073
-122.61074257425742,32.74295081967213,-0.4457017749228762
-122.61074257425742,33.246688524590155,-0.4468833017783451
-122.61074257425742,33.75042622950818,-0.44764557716897
-122.61074257425742,34.2541639344262,-0.44838546828225123
-122.61074257425742,34.75790163934428,-0.4494962124228761
-122.61074257425742,35.261639344262306,-0.4505942519736572
-122.61074257425742,35.76537704918033,-0.451308733907251
-122.61074257425742,36.269114754098354,-0.45216962111428227
-122.61074257425742,36.77285245901638,-0.45324043654396995
-122.61074257425742,37.27659016393443,-0.4541566794638916
-122.61074257425742,37.78032786885245,-0.455455572530298
-122.61074257425742,38.28406557377048,-0.45646770485451693
-122.61074257425742,38.78780327868853,-0.45758177638772013
-122.61074257425742,39.29154098360655,-0.4586985703330324
-122.61074257425742,39.795278688524604,-0.4595948488974857
-122.61074257425742,40.29901639344263,-0.46090251418068817
-122.61074257425742,40.80275409836065,-0.4622020122275634
-122.61074257425742,41.306491803278675,-0.46311946510842317
-122.61074257425742,41.8102295081967,-0.4643179314170167
-122.61074257425742,42.31396721311472,-0.4656440486045166
-122.61074257425742,42.8177049180328,-0.46653185744240755
-122.61074257425742,43.321442622950826,-0.4676879751181886
-122.61074257425742,43.82518032786885,-0.46910362941506367
-122.61074257425742,44.32891803278687,-0.47031449782326673
-122.61074257425742,44.8326557377049,-0.47124465529396975
-122.61074257425742,45.33639344262295,-0.47261917091897
-122.61074257425742,45.840131147541,-0.4738636157431886
-122.61074257425742,46.343868852459025,-0.475078719014673
-122.61074257425742,46.84760655737705,-0.4764272204795166
-122.61074257425742,47.35134426229507,-0.4776432312217045
-122.61074257425742,47.855081967213096,-0.4788465373740478
-122.61074257425742,48.35881967213115,-0.48021591066506364
-122.61074257425742,48.86255737704917,-0.4816019209189699
-122.61074257425742,49.366295081967195,-0.48297704152443854
-122.61074257425742,49.87003278688525,-0.4843812011924076
-122.61074257425742,50.37377049180327,-0.4856235285849855
-122.61074257425742,50.87750819672132,-0.4871350722861574
-122.61074257425742,51.381245901639346,-0.48844364504006377
-122.61074257425742,51.88498360655737,-0.4896614707236573
-122.61074257425742,52.38872131147539,-0.49127192873146974
-122.61074257425742,52.89245901639342,-0.49231370509865746
-122.61074257425742,53.39619672131147,-0.493681565938501
-122.61074257425742,53.89993442622952,-0.4953165256552978
-122.61074257425742,54.403672131147545,-0.49655794557717314
-122.61074257425742,54.90740983606557,-0.4982615705771729
-122.61074257425742,55.41114754098359,-0.499648185811548
-122.61074257425742,55.914885245901615,-0.5012265798545168
-122.61074257425742,56.418622950819696,-0.5027635327353761
-122.61074257425742,56.92236065573772,-0.504233635274439
-122.61074257425742,57.42609836065574,-0.505774520528345
-122.61074257425742,57.92983606557377,-0.5076457251181887
-122.61074257425742,58.43357377049179,-0.5090650092978759
-122.61074257425742,58.937311475409814,-0.510332443379907
-122.61074257425742,59.441049180327866,-0.512130142842798
-122.61074257425742,59.94478688524589,-0.5138007964072511
-122.61074257425742,60.44852459016394,-0.5151680522666262
-122.61074257425742,60.952262295081965,-0.5166390622763917
-122.61074257425742,61.45599999999999,-0.5179866562705326
-122.61074257425742,61.95973770491804,-0.519790103047876
-122.61074257425742,62.463475409836065,-0.521478301045923
-122.61074257425742,62.96721311475409,-0.5232626909385014
-122.61074257425742,63.47095081967211,-0.5247975263877196
-122.61074257425742,63.974688524590135,-0.5265534821982665
-122.61074257425742,64.47842622950822,-0.5281618227744387
-122.61074257425742,64.98216393442624,-0.5297359819541261
-122.61074257425742,65.48590163934426,-0.5314892153525634
-122.61074257425742,65.98963934426229,-0.5333510427451418
-122.61074257425742,66.49337704918031,-0.5351832260947509
-122.61074257425742,66.99711475409833,-0.5369788081260012
-122.61074257425742,67.50085245901641,-0.5385257431845951
-122.61074257425742,68.00459016393444,-0.5404105598349851
-122.61074257425742,68.50832786885246,-0.5423389350791257
-122.61074257425742,69.01206557377049,-0.5435930595908451
-122.61074257425742,69.51580327868851,-0.5456823596396729
-122.61074257425742,70.01954098360656,-0.5477574426474852
-122.61074257425742,70.52327868852458,-0.549500996358423
-122.61074257425742,71.02701639344261,-0.5511347461142821
-122.61074257425742,71.53075409836066,-0.5531971245322511
-122.61074257425742,72.03449180327868,-0.555002386251001
-122.61074257425742,72.53822950819671,-0.5567347478232669
-122.61074257425742,73.04196721311476,-0.5585681411338137
-122.61074257425742,73.54570491803278,-0.5606365693564701
-122.61074257425742,74.0494426229508,-0.5627361540732667
-122.61074257425742,74.55318032786883,-0.5645771096396728
-122.61074257425742,75.05691803278685,-0.5662934392295167
-122.61074257425742,75.56065573770493,-0.568431440206079
-122.61074257425742,76.06439344262296,-0.570508035665064
-122.61074257425742,76.56813114754098,-0.5720661628623294
-122.61074257425742,77.071868852459,-0.5739658015342042
-119.58331683168316,-81.6055081967213,-0.5395557224326417
-119.58331683168316,-81.10177049180326,-0.5378100512900637
-119.58331683168316,-80.59803278688524,-0.5358980105185793
-119.58331683168316,-80.0942950819672,-0.5340818591513918
-119.58331683168316,-79.59055737704918,-0.5322058147177979
-119.58331683168316,-79.08681967213114,-0.5303621367392823
-119.58331683168316,-78.58308196721312,-0.5284891172080326
-119.58331683168316,-78.07934426229508,-0.526827235860376
-119.58331683168316,-77.57560655737704,-0.5253002651572509
-119.58331683168316,-77.071868852459,-0.5234420676474856
-119.58331683168316,-76.56813114754098,-0.5216616101279543
-119.58331683168316,-76.06439344262293,-0.5201128601279543
-119.58331683168316,-75.5606557377049,-0.5184083276572511
-119.58331683168316,-75.05691803278688,-0.5166986528525634
-119.58331683168316,-74.55318032786884,-0.515118141377954
-119.58331683168316,-74.0494426229508,-0.5134756194052978
-119.58331683168316,-73.54570491803278,-0.5118506418662356
-119.58331683168316,-73.04196721311475,-0.5101563940635012
-119.58331683168316,-72.53822950819672,-0.5084657761435794
-119.58331683168316,-72.03449180327868,-0.5066838061728758
-119.58331683168316,-71.53075409836065,-0.5050176899619387
-119.58331683168316,-71.02701639344262,-0.5033479438681883
-119.58331683168316,-70.52327868852457,-0.5016355466513915
-119.58331683168316,-70.01954098360655,-0.5002564936728762
-119.58331683168316,-69.51580327868852,-0.49875765456154797
-119.58331683168316,-69.01206557377049,-0.4972570005088137
-119.58331683168316,-68.50832786885245,-0.4958473960166261
-119.58331683168316,-68.00459016393442,-0.4943334323935793
-119.58331683168316,-67.50085245901639,-0.4928929738974852
-119.58331683168316,-66.99711475409836,-0.491503636251001
-119.58331683168316,-66.49337704918031,-0.4899739431357668
-119.58331683168316,-65.98963934426229,-0.48846844923928234
-119.58331683168316,-65.48590163934426,-0.48706670949318864
-119.58331683168316,-64.98216393442621,-0.48547288844826664
-119.58331683168316,-64.47842622950819,-0.48395559743264194
-119.58331683168316,-63.974688524590164,-0.4825484128623292
-119.58331683168316,-63.470950819672126,-0.4811587727256108
-119.58331683168316,-62.96721311475409,-0.47977911476662616
-119.58331683168316,-62.463475409836065,-0.47837918996193896
-119.58331683168316,-61.95973770491803,-0.47700588429787594
-119.58331683168316,-61.456,-0.47595866310647006
-119.58331683168316,-60.95226229508195,-0.474523649434595
-119.58331683168316,-60.44852459016393,-0.4732099343467042
-119.58331683168316,-59.944786885245904,-0.47207680592873524
-119.58331683168316,-59.44104918032785,-0.4706938205771731
-119.58331683168316,-58.93731147540983,-0.4692706040244383
-119.58331683168316,-58.433573770491805,-0.46800195998146954
-119.58331683168316,-57.92983606557377,-0.466573298604517
-119.58331683168316,-57.42609836065573,-0.46515038454201685
-119.58331683168316,-56.92236065573769,-0.46382487233498537
-119.58331683168316,-56.41862295081967,-0.4625970644736572
-119.58331683168316,-55.914885245901644,-0.4613822636924074
-119.58331683168316,-55.41114754098359,-0.46014870851662604
-119.58331683168316,-54.90740983606557,-0.45888974416115724
-119.58331683168316,-54.403672131147545,-0.45781953371193884
-119.58331683168316,-53.89993442622949,-0.45663921681740716
-119.58331683168316,-53.39619672131147,-0.4556031877646731
-119.58331683168316,-52.892459016393445,-0.45448699879982923
-119.58331683168316,-52.38872131147541,-0.4532734079795171
-119.58331683168316,-51.88498360655737,-0.45207857155373565
-119.58331683168316,-51.38124590163933,-0.4509282011924074
-119.58331683168316,-50.87750819672131,-0.4498368164267821
-119.58331683168316,-50.373770491803285,-0.44861899074318856
-119.58331683168316,-49.87003278688523,-0.4475403105674074
-119.58331683168316,-49.36629508196721,-0.4463996198935791
-119.58331683168316,-48.862557377049185,-0.4453451389365477
-119.58331683168316,-48.35881967213113,-0.44437414528420405
-119.58331683168316,-47.85508196721311,-0.44337653249123576
-119.58331683168316,-47.351344262295086,-0.4422310019736573
-119.58331683168316,-46.84760655737705,-0.4412485136924076
-119.58331683168316,-46.34386885245901,-0.4402678403525635
-119.58331683168316,-45.84013114754097,-0.4392290888877195
-119.58331683168316,-45.33639344262295,-0.43839724074318864
-119.58331683168316,-44.832655737704926,-0.4375424033408448
-119.58331683168316,-44.32891803278687,-0.43649578712990733
-119.58331683168316,-43.82518032786885,-0.43551148390725114
-119.58331683168316,-43.321442622950826,-0.43462004518654807
-119.58331683168316,-42.817704918032774,-0.43361547511818843
-119.58331683168316,-42.31396721311475,-0.4327155666709226
-119.58331683168316,-41.81022950819671,-0.43178208180764166
-119.58331683168316,-41.30649180327869,-0.43086856129982953
-119.58331683168316,-40.80275409836065,-0.4300058591513918
-119.58331683168316,-40.29901639344261,-0.4291737085166263
-119.58331683168316,-39.79527868852459,-0.42837846169045424
-119.58331683168316,-39.291540983606566,-0.4276346382041263
-119.58331683168316,-38.787803278688514,-0.42678796803811014
-119.58331683168316,-38.28406557377049,-0.42596005226662603
-119.58331683168316,-37.78032786885247,-0.4251393962607666
-119.58331683168316,-37.276590163934415,-0.4243260000205322
-119.58331683168316,-36.77285245901639,-0.4237636706748291
-119.58331683168316,-36.269114754098354,-0.42294089723732897
-119.58331683168316,-35.76537704918033,-0.4220588357138917
-119.58331683168316,-35.26163934426229,-0.42135040358498577
-119.58331683168316,-34.757901639344254,-0.4207254587607667
-119.58331683168316,-34.25416393442623,-0.4198591267295164
-119.58331683168316,-33.75042622950821,-0.4192562636924073
-119.58331683168316,-33.246688524590155,-0.41870179909279814
-119.58331683168316,-32.74295081967213,-0.41803511061623544
-119.58331683168316,-32.23921311475411,-0.4173608598838139
-119.58331683168316,-31.735475409836056,-0.41684360158303235
-119.58331683168316,-31.231737704918032,-0.416240133565454
-119.58331683168316,-30.727999999999994,-0.41569625612404826
-119.58331683168316,-30.22426229508197,-0.4150580017295167
-119.58331683168316,-29.720524590163933,-0.41447480055764174
-119.58331683168316,-29.216786885245895,-0.4139448376670165
-119.58331683168316,-28.71304918032787,-0.41348142262795395
-119.58331683168316,-28.209311475409848,-0.41284135329201677
-119.58331683168316,-27.705573770491796,-0.4123095754599855
-119.58331683168316,-27.201836065573772,-0.4118044167685788
-119.58331683168316,-26.698098360655734,-0.4112886709189696
-119.58331683168316,-26.194360655737697,-0.4108518750205321
-119.58331683168316,-25.690622950819673,-0.41037212550881375
-119.58331683168316,-25.186885245901635,-0.40989025856545425
-119.58331683168316,-24.68314754098361,-0.4095665940146729
-119.58331683168316,-24.179409836065588,-0.4090992466025636
-119.58331683168316,-23.675672131147536,-0.40870873170998534
-119.58331683168316,-23.171934426229512,-0.4082728432822509
-119.58331683168316,-22.66819672131149,-0.4079252820029544
-119.58331683168316,-22.164459016393437,-0.4074155859580326
-119.58331683168316,-21.660721311475413,-0.4070051067099856
-119.58331683168316,-21.15698360655736,-0.4066505881552982
-119.58331683168316,-20.653245901639337,-0.40653049953225073
-119.58331683168316,-20.149508196721314,-0.4060897712607665
-119.58331683168316,-19.645770491803262,-0.40563391847756325
-119.58331683168316,-19.14203278688524,-0.4054297375693605
-119.58331683168316,-18.638295081967215,-0.4052437060752201
-119.58331683168316,-18.134557377049163,-0.4049227639365478
-119.58331683168316,-17.63081967213114,-0.40472342287209484
-119.58331683168316,-17.127081967213115,-0.40452680421975096
-119.58331683168316,-16.62334426229509,-0.404211911885767
-119.58331683168316,-16.11960655737704,-0.4040930332236572
-119.58331683168316,-15.615868852459016,-0.4038604182334229
-119.58331683168316,-15.112131147540993,-0.40355641554787614
-119.58331683168316,-14.608393442622969,-0.40344207423928236
-119.58331683168316,-14.104655737704917,-0.40327388966897004
-119.58331683168316,-13.600918032786893,-0.40308785817482917
-119.58331683168316,-13.09718032786887,-0.40293086574318826
-119.58331683168316,-12.593442622950818,-0.4028863996787355
-119.58331683168316,-12.089704918032794,-0.4028410261435793
-119.58331683168316,-11.585967213114742,-0.40271277028420416
-119.58331683168316,-11.082229508196718,-0.4026078061728757
-119.58331683168316,-10.578491803278695,-0.40262383815529823
-119.58331683168316,-10.074754098360643,-0.40254761061623556
-119.58331683168316,-9.57101639344262,-0.4023845683799072
-119.58331683168316,-9.067278688524596,-0.4024825752158452
-119.58331683168316,-8.563540983606543,-0.402433571797876
-119.58331683168316,-8.05980327868852,-0.4024006003623293
-119.58331683168316,-7.556065573770496,-0.4023267927451415
-119.58331683168316,-7.052327868852444,-0.40237730861428256
-119.58331683168316,-6.548590163934421,-0.40240876759865696
-119.58331683168316,-6.044852459016397,-0.402393945577173
-119.58331683168316,-5.541114754098373,-0.40249497731545425
-119.58331683168316,-5.037377049180321,-0.40253218361428234
-119.58331683168316,-4.533639344262298,-0.4027061154990479
-119.58331683168316,-4.029901639344274,-0.40276994093850105
-119.58331683168316,-3.5261639344262505,-0.4028703676963139
-119.58331683168316,-3.0224262295081985,-0.40299408620217303
-119.58331683168316,-2.518688524590175,-0.4030654738974855
-119.58331683168316,-2.014950819672123,-0.403204014424829
-119.58331683168316,-1.5112131147540993,-0.40338187868264175
-119.58331683168316,-1.0074754098360756,-0.40352919142678223
-119.58331683168316,-0.5037377049180236,-0.4035918069052977
-119.58331683168316,0.0,-0.4038002226767823
-119.58331683168316,0.5037377049180236,-0.40394965285256346
-119.58331683168316,1.0074754098360472,-0.4041623034873294
-119.58331683168316,1.5112131147541277,-0.4043779790244386
-119.58331683168316,2.0149508196721513,-0.4046093840537357
-119.58331683168316,2.518688524590175,-0.40473068263771994
-119.58331683168316,3.0224262295081985,-0.4049950591025637
-119.58331683168316,3.526163934426222,-0.4053054140830321
-119.58331683168316,4.029901639344246,-0.40581329518654785
-119.58331683168316,4.533639344262298,-0.405916746846704
-119.58331683168316,5.037377049180321,-0.40609582106545394
-119.58331683168316,5.541114754098373,-0.40648452101662613
-119.58331683168316,6.044852459016397,-0.40673800783303227
-119.58331683168316,6.548590163934421,-0.4069337190146731
-119.58331683168316,7.052327868852473,-0.4072098925986576
-119.58331683168316,7.556065573770496,-0.4075051230674074
-119.58331683168316,8.05980327868852,-0.40780700832131345
-119.58331683168316,8.563540983606543,-0.40823230959084444
-119.58331683168316,9.067278688524567,-0.4085968103232669
-119.58331683168316,9.57101639344262,-0.408865119161157
-119.58331683168316,10.074754098360671,-0.4093379113974853
-119.58331683168316,10.578491803278695,-0.4096065227256105
-119.58331683168316,11.082229508196718,-0.40987210915139194
-119.58331683168316,11.585967213114742,-0.41032372707131337
-119.58331683168316,12.089704918032766,-0.41073269386818856
-119.58331683168316,12.593442622950846,-0.4111713047080321
-119.58331683168316,13.09718032786887,-0.41149164186623555
-119.58331683168316,13.600918032786893,-0.4117626731162356
-119.58331683168316,14.104655737704917,-0.41225391725686045
-119.58331683168316,14.60839344262294,-0.41264836452248543
-119.58331683168316,15.112131147540993,-0.4130724558310792
-119.58331683168316,15.615868852459016,-0.41365898439553206
-119.58331683168316,16.11960655737704,-0.4139865813193606
-119.58331683168316,16.62334426229509,-0.41448538771584476
-119.58331683168316,17.127081967213115,-0.4149975036826419
-119.58331683168316,17.63081967213114,-0.4155081071982667
-119.58331683168316,18.13455737704919,-0.4159282661338133
-119.58331683168316,18.638295081967215,-0.4164373571982667
-119.58331683168316,19.14203278688524,-0.41699030934670445
-119.58331683168316,19.645770491803262,-0.4174419272666259
-119.58331683168316,20.149508196721285,-0.41808562648537606
-119.58331683168316,20.653245901639366,-0.41867215504982935
-119.58331683168316,21.15698360655739,-0.4192078652549074
-119.58331683168316,21.660721311475413,-0.41966492799904787
-119.58331683168316,22.164459016393437,-0.42021152785256355
-119.58331683168316,22.66819672131146,-0.42089364333107904
-119.58331683168316,23.171934426229484,-0.4215694065146729
-119.58331683168316,23.675672131147564,-0.42213203835061064
-119.58331683168316,24.179409836065588,-0.4228782817588135
-119.58331683168316,24.68314754098361,-0.4234605754599854
-119.58331683168316,25.186885245901635,-0.4241339187217039
-119.58331683168316,25.69062295081966,-0.42474071413186065
-119.58331683168316,26.19436065573771,-0.4254839326377198
-119.58331683168316,26.698098360655734,-0.42625498024514163
-119.58331683168316,27.201836065573758,-0.4268769001670165
-119.58331683168316,27.70557377049181,-0.4275435886435788
-119.58331683168316,28.209311475409834,-0.42835395998146986
-119.58331683168316,28.713049180327857,-0.42914376198342286
-119.58331683168316,29.21678688524591,-0.4297744541220947
-119.58331683168316,29.720524590163933,-0.43057242336037627
-119.58331683168316,30.224262295081957,-0.43150953810646975
-119.58331683168316,30.72799999999998,-0.4322902654013916
-119.58331683168316,31.231737704918004,-0.4331650671592042
-119.58331683168316,31.735475409836084,-0.43399782277443855
-119.58331683168316,32.23921311475411,-0.4347528383994388
-119.58331683168316,32.74295081967213,-0.4357353266806885
-119.58331683168316,33.246688524590155,-0.4366334201865478
-119.58331683168316,33.75042622950818,-0.43748946754982887
-119.58331683168316,34.2541639344262,-0.43836063942482895
-119.58331683168316,34.75790163934428,-0.43937972902443834
-119.58331683168316,35.261639344262306,-0.4403546550498292
-119.58331683168316,35.76537704918033,-0.44124972365334525
-119.58331683168316,36.269114754098354,-0.44231690920021993
-119.58331683168316,36.77285245901638,-0.4432337571006104
-119.58331683168316,37.27659016393443,-0.4442564765830319
-119.58331683168316,37.78032786885245,-0.4452622566123292
-119.58331683168316,38.28406557377048,-0.4463291396689697
-119.58331683168316,38.78780327868853,-0.44741901198342315
-119.58331683168316,39.29154098360655,-0.44842025465920443
-119.58331683168316,39.795278688524604,-0.44951587428811024
-119.58331683168316,40.29901639344263,-0.4507040559287354
-119.58331683168316,40.80275409836065,-0.45173161525490757
-119.58331683168316,41.306491803278675,-0.45292463673928207
-119.58331683168316,41.8102295081967,-0.4540562527060792
-119.58331683168316,42.31396721311472,-0.45517425661232913
-119.58331683168316,42.8177049180328,-0.4563055700888916
-119.58331683168316,43.321442622950826,-0.4574374885459229
-119.58331683168316,43.82518032786885,-0.4586023784385014
-119.58331683168316,44.32891803278687,-0.4598580154013918
-119.58331683168316,44.8326557377049,-0.46120318947365746
-119.58331683168316,45.33639344262295,-0.4624137553916263
-119.58331683168316,45.840131147541,-0.46364095827248564
-119.58331683168316,46.343868852459025,-0.4648252075400636
-119.58331683168316,46.84760655737705,-0.46603274855568877
-119.58331683168316,47.35134426229507,-0.46732105446389127
-119.58331683168316,47.855081967213096,-0.46865987624123573
-119.58331683168316,48.35881967213115,-0.46988617165139157
-119.58331683168316,48.86255737704917,-0.47132693263771985
-119.58331683168316,49.366295081967195,-0.47253356618264153
-119.58331683168316,49.87003278688525,-0.47392744118264174
-119.58331683168316,50.37377049180327,-0.475182775655298
-119.58331683168316,50.87750819672132,-0.4766126469931886
-119.58331683168316,51.381245901639346,-0.4779671982627196
-119.58331683168316,51.88498360655737,-0.479344738790064
-119.58331683168316,52.38872131147539,-0.48074315114357935
-119.58331683168316,52.89245901639342,-0.4822471325888915
-119.58331683168316,53.39619672131147,-0.4836013813681883
-119.58331683168316,53.89993442622952,-0.4849964663291262
-119.58331683168316,54.403672131147545,-0.4864012309775636
-119.58331683168316,54.90740983606557,-0.4878238425498296
-119.58331683168316,55.41114754098359,-0.48925189894631327
-119.58331683168316,55.914885245901615,-0.4907232114463138
-119.58331683168316,56.418622950819696,-0.4921697197470949
-119.58331683168316,56.92236065573772,-0.4937345017295165
-119.58331683168316,57.42609836065574,-0.4951794975791257
-119.58331683168316,57.92983606557377,-0.49672613014748546
-119.58331683168316,58.43357377049179,-0.49827488014748544
-119.58331683168316,58.937311475409814,-0.4999152846885009
-119.58331683168316,59.441049180327866,-0.5014192661338135
-119.58331683168316,59.94478688524589,-0.5028191909385011
-119.58331683168316,60.44852459016394,-0.5046719436240479
-119.58331683168316,60.952262295081965,-0.5063202129111573
-119.58331683168316,61.45599999999999,-0.5077785183310795
-119.58331683168316,61.95973770491804,-0.5093085139365483
-119.58331683168316,62.463475409836065,-0.5110190962119385
-119.58331683168316,62.96721311475409,-0.5126688779502198
-119.58331683168316,63.47095081967211,-0.5142890156455322
-119.58331683168316,63.974688524590135,-0.5158498652549075
-119.58331683168316,64.47842622950822,-0.5175519778037354
-119.58331683168316,64.98216393442624,-0.5193036987510009
-119.58331683168316,65.48590163934426,-0.520919601583032
-119.58331683168316,65.98963934426229,-0.5226398635459226
-119.58331683168316,66.49337704918031,-0.5244808191123296
-119.58331683168316,66.99711475409833,-0.5261678071494384
-119.58331683168316,67.50085245901641,-0.5279192256064698
-119.58331683168316,68.00459016393444,-0.5296376726279544
-119.58331683168316,68.50832786885246,-0.5315106921592041
-119.58331683168316,69.01206557377049,-0.5333244236045167
-119.58331683168316,69.51580327868851,-0.5350728171592043
-119.58331683168316,70.01954098360656,-0.5369119577842043
-119.58331683168316,70.52327868852458,-0.5387253867392823
-119.58331683168316,71.02701639344261,-0.5405633174033446
-119.58331683168316,71.53075409836066,-0.5423449848838136
-119.58331683168316,72.03449180327868,-0.5442028799033447
-119.58331683168316,72.53822950819671,-0.5461850984092043
-119.58331683168316,73.04196721311476,-0.5478917483115477
-119.58331683168316,73.54570491803278,-0.5498022766318607
-119.58331683168316,74.0494426229508,-0.5518368259482669
-119.58331683168316,74.55318032786883,-0.5537603613486572
-119.58331683168316,75.05691803278685,-0.5554900005088137
-119.58331683168316,75.56065573770493,-0.5574404575400638
